Z,road_length,road_count,restaurant_count,veg_count,lng,lat
12300,3437.373527,32,0,0,121.327,31.18229967
13832,6581.00699,67,60,0,121.328,31.14622312
13832,7478.884583,112,28,0,121.328,31.15524228
267,2996.960711,15,0,0,121.328,31.74159765
283,2908.114511,16,0,0,121.328,31.75061597
275,6238.592949,34,0,0,121.328,31.70552425
286,4167.47789,17,0,0,121.328,31.71454262
286,2443.492486,11,0,0,121.328,31.72356098
274,2405.703525,6,0,0,121.328,31.73257932
149,4248.356142,41,29,0,121.328,31.11916557
5498,11780.54828,168,71,0,121.328,31.12818477
13832,11474.97976,151,80,2,121.328,31.13720395
264,3377.543833,10,3,0,121.328,31.11014636
1649,9593.105641,126,13,0,121.329,31.07406938
254,6101.042823,74,2,0,121.329,31.08308865
1867,11711.50647,146,19,0,121.329,31.0921079
1841,1312.989414,15,0,0,121.329,31.04701151
1190,3089.724357,27,0,0,121.329,31.05603082
0,6725.818631,70,0,0,121.329,31.06505011
81,291.1973689,1,0,0,121.329,31.65141373
274,3456.035235,16,0,0,121.329,31.66043218
212,5976.044181,32,0,0,121.329,31.66945062
282,4080.291561,16,0,0,121.329,31.67846905
274,3787.435378,19,0,0,121.329,31.68748746
243,3820.461066,9,0,0,121.329,31.69650586
10118,6053.641714,21,2,0,121.329,31.10112714
0,0,0,0,0,121.33,31.02897286
0,87.5521161,3,0,0,121.33,31.03799219
0,708.6724102,8,0,0,121.33,31.00191479
0,1798.186947,8,0,0,121.33,31.01093416
194,332.7528395,2,0,0,121.33,31.01995352
3468,6068.307331,65,0,0,121.33,30.99289541
185,2444.565999,14,0,0,121.331,30.93877882
175,3544.327334,16,0,0,121.331,30.9748566
634,3679.183223,20,1,0,121.331,30.98387601
189,3133.274658,13,0,0,121.331,30.94779829
1266,3675.186544,15,0,0,121.331,30.95681774
159,2495.370998,6,0,0,121.331,30.96583717
37,4479.557022,39,2,0,121.332,31.48907927
52,1940.816259,15,0,0,121.332,31.49809796
35,0,0,0,0,121.332,31.50711665
52,4277.494438,36,18,0,121.332,31.48006056
207,1003.904233,1,0,0,121.332,30.92975934
2634,1168.17511,1,0,0,121.332,30.90270083
359,951.5622657,3,0,0,121.332,30.91172035
207,1341.131947,7,0,0,121.332,30.92073985
241,2566.660517,12,0,0,121.332,30.8756422
357,3772.737671,16,0,0,121.332,30.88466176
2284,1086.88071,6,0,0,121.332,30.8936813
3506,4216.530501,41,101,0,121.333,31.41692922
11385,4658.434015,44,1,0,121.333,31.42594802
10006,2246.814968,14,3,0,121.333,31.43496681
2293,2753.850142,15,1,0,121.333,31.44398559
875,2774.892512,20,0,0,121.333,31.45300435
46,3108.080337,18,2,0,121.333,31.4620231
43,4513.004259,37,1,0,121.333,31.47104184
377,2015.358623,18,0,0,121.333,30.82152458
365,965.5209437,14,0,0,121.333,30.83054422
4065,1794.469805,13,0,0,121.333,30.83956384
4848,6462.51583,48,0,0,121.333,30.84858345
236,5489.894577,35,0,0,121.333,30.85760305
31,3214.492839,16,0,0,121.333,30.86662263
43,4835.159938,25,0,0,121.334,31.38085387
41,3758.569476,27,1,0,121.334,31.38987273
54,2691.949874,20,6,0,121.334,31.39889157
56,4129.624413,39,4,0,121.334,31.4079104
25,2070.566994,15,0,0,121.334,31.36281612
54,890.0953995,6,3,0,121.334,31.371835
4872,1382.148545,5,0,0,121.334,30.81250493
1328,371.2025482,8,1,0,121.334,30.75838675
364,2262.918749,12,0,0,121.334,30.76740648
304,2599.957698,11,0,0,121.334,30.7764262
322,1820.599992,6,0,0,121.334,30.7854459
365,6046.73968,61,0,0,121.334,30.79446559
365,457.4561312,6,0,0,121.334,30.80348527
1436,3001.505337,24,3,0,121.335,31.34477831
150,4523.513184,33,9,0,121.335,31.35379722
23606,4422.100342,38,3,0,121.335,31.30870253
5424,7087.230661,39,4,0,121.335,31.3177215
3714,6553.314913,46,3,0,121.335,31.32674045
5953,2542.759119,17,1,0,121.335,31.33575939
0,5484.605251,40,0,0,121.335,30.70426809
0,12458.46722,158,2,0,121.335,30.7132879
8471,12774.61456,225,0,0,121.335,30.73132748
10938,10479.02324,159,0,0,121.335,30.74034725
0,11207.86454,164,0,0,121.335,30.7223077
5722,5353.5585,55,1,0,121.335,30.74936701
18859,6425.19478,55,15,0,121.336,31.24556941
18688,10264.05548,109,78,1,121.336,31.25458847
15616,9125.852264,104,109,0,121.336,31.26360751
18263,5771.48454,56,53,0,121.336,31.27262654
10569,6385.533814,43,15,0,121.336,31.28164556
22403,7529.100668,81,10,0,121.336,31.29066456
16771,5537.843538,38,7,0,121.336,31.29968355
163,1767.362186,9,0,0,121.336,31.84093702
0,123.7469493,1,0,0,121.336,30.69524827
12997,1366.03843,22,7,0,121.337,31.19145478
9810,721.6110191,7,17,0,121.337,31.20047392
18606,6196.094482,55,1,0,121.337,31.23655034
8845,4040.574989,59,5,0,121.337,31.20949304
12829,4602.677491,90,12,0,121.337,31.21851215
15928,9973.159528,122,30,0,121.337,31.22753125
163,2717.906879,12,0,0,121.337,31.83191879
225,1537.851563,5,0,0,121.337,31.78682743
286,822.7641411,2,0,0,121.337,31.79584573
254,786.9952226,1,0,0,121.337,31.80486401
209,1907.271653,5,0,0,121.337,31.82290054
21,0,0,0,0,121.337,31.81388228
13832,8557.377017,100,26,0,121.338,31.14635889
13832,10397.18102,137,95,0,121.338,31.15537809
13832,11942.57797,173,231,0,121.338,31.16439728
247,3551.926673,13,0,0,121.338,31.74173573
282,2576.813439,9,0,0,121.338,31.7507541
286,4151.069358,17,0,0,121.338,31.75977245
286,2472.326107,10,0,0,121.338,31.76879079
286,3259.139307,13,0,0,121.338,31.77780912
225,2044.028082,7,0,0,121.338,31.73271735
13832,9904.44264,96,14,0,121.338,31.13733967
13832,9917.943244,164,49,0,121.338,31.17341646
13832,2211.781921,40,6,0,121.338,31.18243563
11142,3400.663771,30,4,0,121.339,31.07420476
8990,9083.880773,97,26,0,121.339,31.08322408
233,4962.798796,20,0,0,121.339,31.67860679
248,4228.723702,16,0,0,121.339,31.68762525
201,5018.277838,25,0,0,121.339,31.6966437
269,5505.762761,27,0,0,121.339,31.70566213
217,4156.777138,20,0,0,121.339,31.71468055
186,1494.280614,6,0,0,121.339,31.72369896
5786,3522.537904,19,10,0,121.339,31.11930119
13832,9999.026323,99,16,0,121.339,31.12832044
10522,10692.48542,136,69,0,121.339,31.09224337
7655,11675.3946,124,8,0,121.339,31.10126266
7987,5016.924614,27,3,0,121.339,31.11028193
1806,2207.124127,11,0,0,121.34,31.029108
0,1362.604047,10,1,0,121.34,31.03812738
1451,2614.842562,26,0,0,121.34,31.02008861
1553,2964.902972,24,0,0,121.34,31.04714675
0,6659.878194,85,0,0,121.34,31.0561661
5323,5425.416867,32,4,0,121.34,31.06518544
0,0,0,0,0,121.34,31.64253281
81,3134.586059,10,0,0,121.34,31.65155133
274,1980.117994,9,0,0,121.34,31.66056983
271,3443.557925,13,0,0,121.34,31.66958832
0,3226.088612,16,0,0,121.341,31.00204979
1418,2103.620879,10,1,0,121.341,31.01106921
425,1626.907442,8,1,0,121.341,30.97499145
5239,3775.641605,14,0,0,121.341,30.98401091
12930,3521.1956,20,0,0,121.341,30.99303036
167,4121.890193,19,0,0,121.341,30.96597198
38,0,0,0,0,121.342,31.50725347
645,2483.957385,7,0,0,121.342,30.92989396
199,3839.260969,14,0,0,121.342,30.93891348
320,21.50601502,1,0,0,121.342,30.9028353
195,941.1173117,2,0,0,121.342,30.91185487
183,558.9606084,1,0,0,121.342,30.92087442
1080,4095.185386,18,0,0,121.342,30.947933
1323,3602.781076,15,0,0,121.342,30.95695249
35,4121.602459,25,0,0,121.343,31.489216
38,0,0,0,0,121.343,31.49823474
49,2989.723955,13,0,0,121.343,31.45314089
44,3350.2834,35,15,0,121.343,31.46215969
54,1133.96171,5,1,0,121.343,31.47117847
54,3393.566786,38,30,0,121.343,31.48019724
365,1786.764453,9,0,0,121.343,30.87577653
355,2142.020853,9,0,0,121.343,30.88479613
1290,419.2703628,3,0,0,121.343,30.89381573
282,3410.916509,24,0,0,121.343,30.84871763
337,958.5521742,13,0,0,121.343,30.85773728
359,2104.480012,8,0,0,121.343,30.86675691
4,3290.462658,21,11,0,121.344,31.39000893
5914,4403.371208,38,0,0,121.344,31.39902782
7007,6084.91605,61,57,0,121.344,31.4080467
7484,8688.088844,115,59,0,121.344,31.41706557
9052,8756.28459,89,35,0,121.344,31.42608442
49,3266.180484,21,0,0,121.344,31.43510325
46,2081.771543,11,0,0,121.344,31.44412208
3291,1275.769818,7,0,0,121.344,30.81263892
166,1403.878493,6,0,0,121.344,30.82165862
362,2169.862255,12,0,0,121.344,30.83067831
365,1671.053311,13,0,0,121.344,30.83969798
359,4293.919264,21,1,0,121.344,30.78557975
345,4808.636149,20,0,0,121.344,30.79459949
2197,129.9311029,4,0,0,121.344,30.80361921
45,3444.033046,18,1,0,121.345,31.38099003
54,2239.005619,24,5,0,121.345,31.34491427
39,2937.900626,26,3,0,121.345,31.35393323
13,2758.202322,12,1,0,121.345,31.36295218
53,2743.055037,13,4,0,121.345,31.37197111
47,5697.687764,47,2,0,121.345,31.3358953
6402,9636.637506,131,0,0,121.345,30.73146105
5381,4993.25558,45,0,0,121.345,30.74048086
1302,1994.932883,23,0,0,121.345,30.74950067
152,4173.687163,35,0,0,121.345,30.76754023
278,6308.7199,92,0,0,121.345,30.75852046
1201,5864.700919,32,0,0,121.345,30.77656
3389,5023.307869,67,4,0,121.346,31.3088383
4497,8040.654841,73,45,0,121.346,31.31785732
4950,5061.354384,45,2,0,121.346,31.32687632
24670,10110.0124,120,148,0,121.346,31.28178119
24670,11127.54076,121,63,0,121.346,31.29080024
23741,6319.296661,81,8,0,121.346,31.29981928
0,1848.596765,4,0,0,121.346,30.70440151
0,10371.44198,105,1,0,121.346,30.71342137
0,11012.71113,127,0,0,121.346,30.72244121
24670,7670.573379,78,19,0,121.347,31.23668572
18688,8689.527218,106,40,0,121.347,31.24570484
15616,7417.272087,81,25,0,121.347,31.25472395
18688,8676.988528,96,118,0,121.347,31.26374304
18859,12989.94751,205,75,0,121.347,31.21864745
18859,5610.129533,46,171,0,121.347,31.22766659
8559,8864.865835,71,15,0,121.347,31.27276212
151,1609.067895,11,0,0,121.347,31.83205648
151,1620.789169,3,0,0,121.347,31.84107475
286,3734.712294,11,0,0,121.347,31.82303818
18859,11866.41098,191,24,0,121.348,31.19158993
17340,9387.158867,122,12,0,121.348,31.20060911
13832,6961.843093,107,53,1,121.348,31.16453229
18297,11445.61343,149,17,0,121.348,31.20962829
273,2430.658164,8,0,0,121.348,31.75990975
247,5197.672459,23,0,0,121.348,31.76892814
286,3987.293358,17,0,0,121.348,31.77794652
263,1499.191701,3,0,0,121.348,31.79598322
279,584.9114383,2,0,0,121.348,31.78696488
278,0,0,0,0,121.348,31.80500156
283,0,0,0,0,121.348,31.81401988
13832,12899.90711,181,93,0,121.348,31.17355152
13832,15968.55181,231,55,0,121.348,31.18257073
13832,11655.47516,172,29,0,121.349,31.1464938
13832,11134.62714,160,552,2,121.349,31.15551305
180,6687.443501,50,0,0,121.349,31.74187294
267,2684.861339,9,0,0,121.349,31.75089135
286,3138.545647,15,0,0,121.349,31.70579915
216,2770.969359,16,0,0,121.349,31.71481762
276,1095.006724,4,0,0,121.349,31.72383607
239,1781.781313,5,0,0,121.349,31.73285451
10789,4985.15423,45,5,0,121.349,31.11943596
13832,4924.66951,59,37,0,121.349,31.12845525
13832,9658.6641,136,31,0,121.349,31.13747453
10127,10865.47469,97,24,0,121.349,31.11041665
0,5729.830049,31,20,0,121.35,31.07433929
21450,11139.11883,143,0,0,121.35,31.08335865
1553,7341.240774,112,0,0,121.35,31.04728113
0,2189.750889,62,0,0,121.35,31.05630053
0,5352.937235,32,3,0,121.35,31.06531992
234,2494.531062,7,0,0,121.35,31.65168805
286,5234.582989,18,0,0,121.35,31.6607066
286,5115.652092,25,0,0,121.35,31.66972514
285,1839.760595,7,0,0,121.35,31.67874366
229,1782.875153,10,1,0,121.35,31.68776217
233,4624.806249,19,0,0,121.35,31.69678067
11748,9508.83277,115,1,0,121.35,31.092378
7194,12692.72445,152,146,1,121.35,31.10139733
2638,2020.856312,24,0,0,121.351,31.0292423
0,4873.528723,88,0,0,121.351,31.03826172
4456,4374.259063,22,0,0,121.351,31.00218394
9249,3555.876023,18,0,0,121.351,31.0112034
7528,2862.029372,20,0,0,121.351,31.02022286
1316,1814.630962,5,0,0,121.351,31.64266949
1109,5592.493078,40,0,0,121.351,30.99316446
488,1688.144422,5,0,0,121.352,30.93002773
488,2017.366989,6,0,0,121.352,30.9390473
488,1286.953568,6,0,0,121.352,30.97512546
894,2072.619045,10,0,0,121.352,30.98414496
170,4836.725978,18,0,0,121.352,30.94806686
488,2488.083361,10,0,0,121.352,30.95708641
488,1712.777501,4,0,0,121.352,30.96610594
36,1759.874076,11,2,0,121.353,31.48935187
18,0,0,0,0,121.353,31.49837066
18,0,0,0,0,121.353,31.50738943
39,4569.104932,31,0,0,121.353,31.48033306
196,0,0,0,0,121.353,30.90296893
207,0,0,0,0,121.353,30.91198854
488,713.9066823,2,0,0,121.353,30.92100814
365,2639.184348,7,0,0,121.353,30.87591001
365,2467.144965,15,0,0,121.353,30.88492967
1432,2389.56312,25,1,0,121.353,30.8939493
7557,4688.24871,40,1,0,121.354,31.42621995
995,2391.069782,13,5,0,121.354,31.43523883
46,910.8952193,9,0,0,121.354,31.44425771
54,3315.062309,12,1,0,121.354,31.45327656
54,4239.462357,28,0,0,121.354,31.46229541
54,3201.390897,17,0,0,121.354,31.47131424
2263,2557.485419,9,0,0,121.354,30.81277207
270,2992.539373,9,0,0,121.354,30.82179182
345,0,0,0,0,121.354,30.83081155
312,0,0,0,0,121.354,30.83983127
365,2778.911539,15,0,0,121.354,30.84885098
365,2720.40869,8,0,0,121.354,30.85787067
365,3401.482158,10,0,0,121.354,30.86689035
48,7623.094582,74,7,0,121.355,31.38112532
47,9929.404966,105,104,0,121.355,31.39014427
1912,13741.13414,197,38,0,121.355,31.39916321
280,12378.36709,159,2,0,121.355,31.40818214
7033,3726.778985,31,14,0,121.355,31.41720105
4479,5476.530121,59,179,0,121.355,31.36308737
4006,3378.340859,20,0,0,121.355,31.37210635
229,6606.007091,86,0,0,121.355,30.76767315
2036,7152.322923,132,0,0,121.355,30.75865332
229,8646.138026,79,0,0,121.355,30.77669296
359,3784.483708,22,0,0,121.355,30.78571276
343,2435.335281,10,0,0,121.355,30.79473254
1432,1197.718574,5,0,0,121.355,30.80375232
54,7836.375846,104,23,0,121.356,31.34504938
621,8076.256721,104,34,0,121.356,31.35406838
5988,4261.870167,63,2,0,121.356,31.30897322
2616,6133.09892,65,4,0,121.356,31.31799228
3941,4347.024759,43,0,0,121.356,31.32701132
29,5679.171126,49,1,0,121.356,31.33603036
0,81.79305742,1,0,0,121.356,30.7045341
0,1887.671695,3,0,0,121.356,30.713554
0,12355.59822,239,0,0,121.356,30.73159377
1797,7602.629273,109,0,0,121.356,30.74061364
0,3196.816453,37,0,0,121.356,30.72257389
6786,1916.344364,25,0,0,121.356,30.74963349
24670,17409.90589,290,144,0,121.357,31.24583942
15616,12248.08232,147,146,0,121.357,31.25485858
18688,8667.545237,84,51,1,121.357,31.26387772
24670,8113.917437,80,7,0,121.357,31.27289684
24670,8560.736937,83,8,0,121.357,31.28191596
24670,5638.009414,58,4,0,121.357,31.29093506
10931,8496.003846,66,1,0,121.357,31.29995414
13832,14485.14849,233,36,0,121.358,31.19172422
18859,16583.22958,269,22,0,121.358,31.20074346
24670,16224.44187,258,85,0,121.358,31.23682026
18859,19491.89619,365,125,0,121.358,31.20976268
18859,13954.50409,211,147,0,121.358,31.21878188
18859,9918.19394,129,38,0,121.358,31.22780108
107,3200.079692,12,0,0,121.358,31.83219329
107,861.0301582,2,0,0,121.358,31.84121161
259,833.923091,1,0,0,121.358,31.79611984
265,1156.442661,3,0,0,121.358,31.80513822
216,2293.293483,9,0,0,121.358,31.82317495
286,0,0,0,0,121.358,31.81415659
13832,13712.49234,189,27,0,121.359,31.14662786
13832,15389.70752,251,27,1,121.359,31.15564716
13832,5482.830886,60,8,0,121.359,31.16466644
180,4743.051497,36,0,0,121.359,31.74200927
186,849.5597261,2,0,0,121.359,31.75102774
226,2941.073317,11,0,0,121.359,31.76004618
279,4165.621688,15,0,0,121.359,31.76906462
286,1746.027841,9,0,0,121.359,31.77808304
237,1822.92372,11,0,0,121.359,31.78710145
13832,10862.68696,170,217,0,121.359,31.13760854
13832,10366.25998,165,135,0,121.359,31.17368572
13832,16230.88191,278,84,0,121.359,31.18270498
0,5783.122495,53,0,0,121.36,31.07447297
13062,7911.110904,82,15,0,121.36,31.08349238
265,3740.669794,20,0,0,121.36,31.67887966
233,2149.390434,11,0,0,121.36,31.68789822
286,4287.530017,19,0,0,121.36,31.69691676
280,1648.989276,6,0,0,121.36,31.70593529
225,2187.831718,5,0,0,121.36,31.71495381
283,2250.922454,7,1,0,121.36,31.72397231
285,2521.078137,10,0,0,121.36,31.7329908
13832,15121.36224,156,40,0,121.36,31.11956987
13832,6798.757546,79,29,0,121.36,31.12858921
13732,10212.24485,135,3,0,121.36,31.09251177
10248,10362.07257,184,18,0,121.36,31.10153115
13474,10642.32695,130,41,0,121.36,31.11055052
2471,6990.183459,108,8,0,121.361,31.02937574
0,11333.07908,248,1,0,121.361,31.03839521
10248,1829.556155,12,1,0,121.361,31.02035625
2347,3001.521739,35,0,0,121.361,31.04741467
0,3217.043949,13,0,0,121.361,31.05643412
0,3640.608203,37,1,0,121.361,31.06545355
11507,948.9987031,2,0,0,121.361,31.63378668
1316,4150.865974,16,0,0,121.361,31.6428053
286,2482.122047,9,0,0,121.361,31.65182391
286,2007.730699,6,0,0,121.361,31.66084251
286,2927.960327,6,0,0,121.361,31.66986109
11761,5300.229109,39,3,0,121.362,31.00231724
12687,3288.320787,24,3,0,121.362,31.01133675
488,3037.174124,5,0,0,121.362,30.97525862
1394,1884.824736,12,0,0,121.362,30.98427817
2587,6558.442352,57,1,0,121.362,30.99329771
480,2232.168276,17,0,0,121.362,30.95721947
433,1006.810798,2,0,0,121.362,30.96623905
488,781.0091131,2,0,0,121.363,30.93016065
488,892.547954,1,0,0,121.363,30.93918027
484,714.5692336,1,0,0,121.363,30.90310171
472,972.9083623,5,0,0,121.363,30.91212137
482,0,0,0,0,121.363,30.92114102
488,458.4749808,1,0,0,121.363,30.94819988
21,665.743257,7,0,0,121.364,31.48948687
0,0,0,0,0,121.364,31.49850571
52,4514.583548,31,0,0,121.364,31.45341138
52,5351.375844,38,0,0,121.364,31.46243027
50,1179.383301,8,0,0,121.364,31.47144915
34,3386.76173,12,0,0,121.364,31.48046801
325,3472.67655,16,0,0,121.364,30.83996372
365,1063.442903,6,0,0,121.364,30.87604265
365,2428.59343,8,0,0,121.364,30.88506235
1986,4153.66311,18,0,0,121.364,30.89408204
313,2515.173084,8,0,0,121.364,30.84898347
353,1688.313919,10,0,0,121.364,30.85800321
359,1722.236693,10,0,0,121.364,30.86702294
21,2649.353499,24,0,0,121.365,31.39929774
139,3619.253281,33,7,0,121.365,31.40831671
4029,1621.424281,9,6,0,121.365,31.41733567
4789,3083.126662,18,2,0,121.365,31.42635462
101,4648.315673,18,0,0,121.365,31.43537355
49,3555.154785,18,0,0,121.365,31.44439247
329,3406.956745,26,0,0,121.365,30.81290438
365,2407.400036,10,0,0,121.365,30.82192418
365,2418.863546,17,0,0,121.365,30.83094396
365,3368.01482,20,0,0,121.365,30.78584493
343,1595.632935,6,0,0,121.365,30.79486476
233,2733.889445,12,0,0,121.365,30.80388458
54,7023.920146,62,1,0,121.366,31.38125975
48,8962.123414,91,3,0,121.366,31.39027875
791,8723.037212,116,126,0,121.366,31.34518362
5394,13362.83713,210,25,0,121.366,31.35420267
12210,7449.566043,56,48,0,121.366,31.36322171
7544,4104.39976,36,3,0,121.366,31.37224074
1799,6658.171404,79,9,0,121.366,31.33616455
0,3783.387684,49,0,0,121.366,30.73172566
0,59.02288186,1,0,0,121.366,30.72270573
6475,3622.761417,23,0,0,121.366,30.74976547
0,2698.415552,23,0,0,121.366,30.74074557
328,11036.85532,117,4,0,121.366,30.76780522
2726,4524.154347,27,0,0,121.366,30.75878535
242,6700.28983,48,0,0,121.366,30.77682508
12168,8532.701849,101,1,0,121.367,31.30910727
9509,10699.61683,102,14,0,121.367,31.31812638
10611,8925.911815,89,0,0,121.367,31.32714547
24670,11677.50363,129,11,0,121.367,31.28204987
24670,8932.224048,97,2,0,121.367,31.29106902
12214,8036.101745,66,7,0,121.367,31.30008815
0,40.28760613,1,0,0,121.367,30.71368579
24670,14820.20886,237,113,0,121.368,31.23695393
24670,17903.77011,286,73,0,121.368,31.24597315
8559,14234.2783,195,96,0,121.368,31.25499235
15616,15590.03646,199,33,0,121.368,31.26401154
18859,10442.0681,148,137,0,121.368,31.21891547
18859,7789.041746,90,25,0,121.368,31.22793471
24670,7798.073448,88,21,0,121.368,31.27303071
215,2122.223096,7,0,0,121.368,31.83232922
215,2242.248082,8,0,0,121.368,31.82331083
13832,15924.911,286,108,0,121.369,31.19185766
18859,13632.43704,199,7,0,121.369,31.20087694
13832,12705.15522,212,24,0,121.369,31.16479974
18859,18137.62691,321,158,0,121.369,31.20989621
286,1913.111726,7,0,0,121.369,31.76920022
220,723.5868581,2,0,0,121.369,31.77821869
19,1404.536047,17,0,0,121.369,31.79625559
283,1145.573963,26,0,0,121.369,31.78723715
2,860.9675037,2,0,0,121.369,31.80527402
254,1411.81122,3,0,0,121.369,31.81429243
13832,12369.6396,203,462,0,121.369,31.17381906
13832,18726.19835,324,259,0,121.369,31.18283837
13832,17169.94256,300,9,0,121.37,31.14676106
13832,17333.22957,242,35,0,121.37,31.15578041
284,182.1029319,1,0,0,121.37,31.74214473
254,0,0,0,0,121.37,31.75116324
246,3561.185916,14,0,0,121.37,31.76018174
285,2588.545364,11,0,0,121.37,31.71508912
229,3294.877173,18,0,0,121.37,31.72410767
286,2795.852878,12,0,0,121.37,31.73312621
13832,8435.56467,122,57,0,121.37,31.11970294
13832,12464.28862,187,54,0,121.37,31.12872232
13832,9095.485228,147,15,0,121.37,31.1377417
13832,10571.25689,124,47,0,121.37,31.10166412
13832,11925.91951,180,311,0,121.37,31.11068354
10975,4301.011928,28,1,0,121.371,31.0746058
13832,6093.236123,64,7,0,121.371,31.08362525
0,9044.206771,141,1,0,121.371,31.04754736
0,4468.700364,27,1,0,121.371,31.05656685
0,4021.640784,35,1,0,121.371,31.06558633
388,2423.592937,9,0,0,121.371,31.6519589
286,4300.578411,22,0,0,121.371,31.66097754
286,2108.252484,16,0,0,121.371,31.66999617
256,1908.870188,11,0,0,121.371,31.67901479
272,2823.652524,17,0,0,121.371,31.68803339
286,2490.133306,10,0,0,121.371,31.69705198
254,2056.220848,9,0,0,121.371,31.70607056
13832,8700.251328,129,24,0,121.371,31.0926447
