城市定位,区县定位,街道定位,小区定位,热度,参考均价,建筑年代,建筑类型,物业费,物业,开发商,楼栋总数,房屋总数,经度,纬度,房龄
南京,江宁 ,九龙湖  ,中冶天城               ,348,31517,2012,塔板结合         ,,南京万科物业管理有限公司              ,南京中冶金泓置业有限公司               ,10,820,118.8522785,31.91801333,7.0
南京,雨花台,板桥   ,世纪城金域华府            ,151,23543,2014,塔楼/板楼        ,1.9,南京香溢物业管理有限公司              ,江苏恒溢置业有限公司                 ,10,2298,118.655163 ,31.914639,5.0
南京,江宁 ,九龙湖  ,殷巷新寓69至92幢         ,28,21939,2002,板楼           ,0.5,业主自筹物业                    ,南京同曦房地产开发有限公司              ,24,912,118.8409949,31.91966441,17.0
南京,秦淮 ,月牙湖  ,月牙湖花园              ,316,35095,1996,板楼           ,,街道办事处（委员会）代管物业            ,南京栖霞建设股份有限公司               ,34,730,118.83647  ,32.032315999999994,23.0
南京,建邺 ,奥体   ,月安花园歌月居            ,189,38603,2003,塔板结合         ,2.8,业主自筹物业                    ,南京河西房地产综合开发有限公司            ,8,381,118.737894 ,32.026152,16.0
南京,浦口 ,江浦街道 ,象山花园               ,9,22612,2005,板楼/塔板结合      ,,无物业管理服务                   ,无开发商                       ,13,353,118.6318263,32.06955061,14.0
南京,建邺 ,南湖   ,康福村                ,37,30503,1985,板楼           ,0.5,街道办事处（委员会）代管物业            ,南京市建邺房地产开发公司               ,18,727,118.7642973,32.03233813,34.0
南京,雨花台,能仁里  ,安德新寓               ,64,31265,1992,板楼/塔板结合      ,,无物业管理服务                   ,南京金轻房产开发有限责任公司             ,7,368,118.772683 ,32.004511,27.0
南京,建邺 ,汉中门大街,汉中门大街19号           ,37,33163,1988,塔板结合         ,,无物业管理服务                   ,南京建邺城镇建设开发集团有限公司           ,5,156,118.7686648,32.04541686,31.0
南京,浦口 ,江浦街道 ,凯莱花园               ,23,24540,2006,板楼/塔板结合      ,0.35,暂无信息                      ,无                          ,8,304,118.6389909,32.07079747,13.0
南京,浦口 ,江浦街道 ,金叶小区               ,2,17285,,塔板结合         ,,暂无信息                      ,暂无信息                       ,1,24,118.640473 ,32.070205,
南京,高淳 ,高淳   ,桃源雅居               ,1,5723,,未知类型         ,,暂无信息                      ,暂无信息                       ,11,731,118.947197 ,31.366045,
南京,栖霞 ,马群   ,紫金新寓               ,40,29752,2006,塔板结合         ,0.6,街道办事处（委员会）代管物业            ,无开发商                       ,3,96,118.901296 ,32.061752,13.0
南京,浦口 ,顶山街道 ,融创南京桃花源            ,5,,,未知类型         ,,南京大钟亭物业管理有限公司             ,南京佛手湖建筑艺术发展有限公司            ,1,1,118.652351 ,32.115388,
南京,江宁 ,将军大道 ,挪威森林               ,266,27638,2006,板楼           ,,江苏爱涛物业管理有限公司              ,中惠（南京）房地产开发有限公司            ,17,824,118.7971011,31.93799468,13.0
南京,栖霞 ,迈皋桥  ,华电三宿舍              ,34,29727,1985,板楼/平房        ,,街道办事处（委员会）代管物业            ,南京栖霞房地产开发集团有限公司            ,35,825,118.824256 ,32.10748583,34.0
南京,鼓楼 ,金陵 ,建材新村               ,1,,,板楼           ,,暂无信息                      ,暂无信息                       ,1,1,118.764951 ,32.106658,
南京,玄武 ,长江路  ,红庙小区               ,125,38483,1988,板楼           ,,街道办事处（委员会）代管物业            ,南京市玄武区城镇建设综合开发公司           ,10,658,118.796812 ,32.054294,31.0
南京,溧水 ,溧水城中 ,庆丰路11号             ,0,,,未知类型         ,,暂无信息                      ,暂无信息                       ,1,36,119.0400369,31.65205081,
南京,江宁 ,百家湖  ,爱涛漪水园临福苑           ,9,42655,2004,板楼           ,1,江苏爱涛物业管理有限公司              ,江苏爱涛置业有限公司                 ,20,40,118.805612 ,31.925256,15.0
南京,秦淮 ,瑞金路  ,解放路6号              ,18,41113,1990,塔板结合         ,,暂无信息                      ,房改房                        ,1,48,118.8163561,32.04523038,29.0
南京,江宁 ,东山镇  ,文华街                ,2,22021,2000,塔板结合         ,0.3,街道办事处（委员会）代管物业            ,南京市江宁城镇建设综合开发总公司           ,4,132,118.8506854,31.96925865,19.0
南京,江宁 ,将军大道 ,翠屏国际金榕苑            ,182,25369,2006,板楼           ,,深圳市莲花物业管理有限公司南京分公司        ,中惠（南京）房地产开发有限公司            ,11,524,118.786416 ,31.938806,13.0
南京,秦淮 ,大光路  ,八宝前街72号大院          ,99,33973,1972,板楼           ,0.5,业主自筹物业                    ,南京城市建设开发（集团）总公司            ,16,639,118.812179 ,32.035078999999996,47.0
南京,建邺 ,奥体   ,郦城御园               ,120,54195,2014,板楼           ,,保利物业管理有限公司江苏分公司           ,南京郦城房地产开发有限公司              ,19,209,118.718769 ,32.013787,5.0
南京,秦淮 ,长乐路  ,杏花苑                ,35,42811,2003,板楼           ,0.5,江苏国信物业管理有限公司              ,南京市秦淮区房地产开发公司              ,2,84,118.799871 ,32.017857,16.0
南京,鼓楼 ,湖南路  ,中央路113号            ,0,,,未知类型         ,,暂无信息                      ,暂无信息                       ,1,1,118.790093 ,32.07264149,
南京,高淳 ,高淳   ,淳安嘉园               ,0,,,未知类型         ,,暂无信息                      ,暂无信息                       ,5,62,118.881724 ,31.332001,
南京,江宁 ,东山镇  ,金箔路430号            ,0,23766,1998,板楼           ,0.5,街道办事处（委员会）代管物业            ,南京市江宁城镇建设综合开发总公司           ,6,234,118.859716 ,31.953106,21.0
南京,六合 ,大厂   ,扬子十七村              ,4,18821,1986,板楼           ,0.5,无物业管理服务                   ,扬子石化房产公司                   ,21,781,118.7630586,32.2490739,33.0
南京,浦口 ,桥北   ,威尼斯水城第十六街区         ,134,19994,2014,板楼           ,,南京苏宁物业管理有限公司              ,南京浦东房地产开发有限公司              ,11,2481,118.767201 ,32.153821,5.0
南京,鼓楼 ,水佐岗  ,水佑岗                ,104,40926,1985,板楼/塔板结合      ,,街道办事处（委员会）代管物业            ,南京市政建设开发有限公司               ,18,681,118.768286 ,32.073946,34.0
南京,鼓楼 ,建宁路  ,建宁路18号小区           ,31,28055,1984,板楼           ,0.5,街道办事处（委员会）代管物业            ,南京市政建设开发有限公司               ,6,312,118.781746 ,32.098062,35.0
南京,秦淮 ,新街口  ,大王府巷               ,110,29452,1994,塔板结合         ,0.5,街道办事处（委员会）代管物业            ,无开发商                       ,16,434,118.784664 ,32.041874,25.0
南京,雨花台,板桥   ,凤凰美地               ,48,20685,2016,塔楼/塔板结合      ,1.9,南京康竹物业管理有限公司              ,南京佳祺建设有限公司                 ,3,480,118.663119 ,31.933735,3.0
南京,栖霞 ,马群   ,东景花园               ,361,29766,2005,板楼/塔板结合      ,,无物业管理服务                   ,南京中电熊猫置业有限公司               ,22,1311,118.885821 ,32.0504,14.0
南京,浦口 ,桥北   ,浦厂一村               ,1,,,未知类型         ,,暂无信息                      ,暂无信息                       ,1,2,118.6929028,32.1302636,
南京,玄武 ,北京东路 ,农场巷63号             ,28,37862,1995,板楼           ,,无物业管理服务                   ,无开发商                       ,2,92,118.817877 ,32.062174,24.0
南京,建邺 ,茶南   ,北圩路                ,4,,1988,塔板结合         ,0.5,街道办事处（委员会）代管物业            ,南京江东房地产开发有限公司              ,2,5,118.7584823,32.03970822,31.0
南京,鼓楼 ,三牌楼  ,回龙桥                ,16,28348,1990,板楼/塔板结合      ,,街道办事处（委员会）代管物业            ,鼓楼区房产开发公司                  ,21,748,118.764091 ,32.08117,29.0
南京,玄武 ,长江路  ,相府营                ,98,39318,1990,板楼           ,,街道办事处（委员会）代管物业            ,苏州信德房地产开发有限公司              ,10,751,118.796552 ,32.052871,29.0
南京,秦淮 ,光华路  ,光华路                ,0,,,塔板结合         ,,暂无信息                      ,暂无信息                       ,1,1,118.823447 ,32.026066,
南京,江宁 ,百家湖  ,水韵雨滴苑              ,286,18446,2005,板楼           ,1,业主自筹物业                    ,南京景隆物业开发有限责任公司             ,1,181,118.803577 ,31.920415000000002,14.0
南京,浦口 ,顶山街道 ,世茂荣里二期             ,42,30810,2005,板楼           ,,世茂天成物业服务集团有限公司            ,五指山水墨雨林置业有限公司              ,16,747,118.683332 ,32.112593,14.0
南京,雨花台,能仁里  ,长虹路310号            ,14,31637,1986,板楼/塔板结合      ,0.5,街道办事处（委员会）代管物业            ,无开发商                       ,4,120,118.775396 ,32.008071,33.0
南京,江宁 ,九龙湖  ,百家湖科技产业园           ,0,,2012,塔板结合         ,,无物业管理服务                   ,无开发商                       ,1,2,118.808562 ,31.912968,7.0
南京,鼓楼 ,龙江   ,定淮门6号              ,110,29980,1981,板楼           ,0.5,街道办事处（委员会）代管物业            ,南京鼓楼城镇建设综合开发（集团）公司         ,14,471,118.7555049,32.07367005,38.0
南京,浦口 ,泰山街道 ,浦东大厦               ,61,17586,2015,塔楼           ,2.3,南京苏宁物业管理有限公司              ,南京浦东房地产开发有限公司              ,1,726,118.720427 ,32.151276,4.0
南京,鼓楼 ,三牌楼  ,华富园                ,66,28343,1994,板楼           ,,私人承办物业                    ,南京鼓楼城镇建设综合开发(集团)公司         ,6,458,118.7706167,32.08880649,25.0
南京,江宁 ,东山镇  ,梦蝶园                ,34,26419,2000,塔板结合         ,0.5,南京明月物业管理有限公司              ,南京明月建设集团有限公司               ,6,90,118.837175 ,31.956665,19.0
南京,溧水 ,溧水城中 ,宏力花苑               ,0,11713,2000,板楼           ,,南京瑞祥物业管理有限公司              ,南京溧水天华置业有限公司               ,18,766,119.043896 ,31.655518,19.0
南京,溧水 ,溧水城中 ,工农兵康居小区            ,0,11148,1996,板楼           ,1.2,暂无信息                      ,合肥万科瑞翔地产有限公司               ,12,326,119.063837 ,31.660945,23.0
南京,玄武 ,红山   ,华电一宿舍              ,67,26272,1980,板楼/塔板结合      ,0.5,私人承办物业                    ,南京市栖霞区城乡建设开发有限公司           ,24,836,118.816428 ,32.104395000000004,39.0
南京,鼓楼 ,湖南路  ,玄武湖金茂广场            ,55,40259,2011,塔楼           ,6,暂无信息                      ,南京国际集团股份有限公司               ,1,608,118.789864 ,32.078877,8.0
南京,鼓楼 ,龙江   ,芳町园                ,20,37689,1998,板楼           ,0.5,街道办事处（委员会）代管物业            ,南京鼓楼城镇建设综合开发（集团）公司         ,1,30,118.748696 ,32.06042,21.0
